,skills_volleyball,mail,skills_bouldering,name,password,skills_running,heights,gender,skills_yoga,location,lastName,skills_basketball,username,skills_pingpong,weights,skills_football,dob
1952,2,Scott.Hobbs@email.com,5,Scott,12345,5,1.5581609166529644,male,3,Charlottenburg,Hobbs,2,ScottHobbs213,3,63.81532156537691,0,1977-07-20 10:26:56.161515
1953,1,Arnold.Romer@email.com,0,Arnold,12345,5,1.7946943530899053,male,5,Mitte,Romer,0,ArnoldRomer445,2,77.26098379428548,1,1971-06-02 21:40:12.975715
1954,1,Larry.Rosa@email.com,0,Larry,12345,3,1.650180704730913,male,4,Moabit,Rosa,1,LarryRosa1038,1,67.38915242326377,5,1998-10-14 17:30:43.967182
1955,4,Jimmy.Boos@email.com,5,Jimmy,12345,4,1.7838425011870607,male,0,Moabit,Boos,3,JimmyBoos664,4,71.80762592872857,3,1962-08-17 06:32:42.520442
1956,4,Shannon.Katz@email.com,0,Shannon,12345,4,1.5668821904270254,female,2,Mitte,Katz,3,ShannonKatz889,3,68.58250488153678,4,1950-03-07 10:43:45.355618
1957,4,Sonny.Britton@email.com,5,Sonny,12345,0,1.9800456331025538,male,0,Moabit,Britton,3,SonnyBritton1827,5,76.57076480922706,2,1988-11-07 08:08:42.821749
1958,2,Sara.Reyes@email.com,2,Sara,12345,5,1.7053255382808494,female,2,Schoneberg,Reyes,0,SaraReyes1521,2,70.3033847828392,3,1967-12-23 17:33:03.437440
1959,3,Louise.Ferris@email.com,2,Louise,12345,1,1.6496573344666432,female,5,Schoneberg,Ferris,0,LouiseFerris544,5,78.52011017343072,2,1963-05-17 13:17:22.899731
1960,0,Patti.Johnson@email.com,5,Patti,12345,5,1.6399080170231046,female,4,Friedrichshain,Johnson,3,PattiJohnson1862,5,66.40322333332601,2,1951-06-26 21:18:27.117033
1961,3,Amanda.Romano@email.com,2,Amanda,12345,3,1.4930031800907162,female,0,Neukolln,Romano,3,AmandaRomano834,4,51.97713373707662,3,1964-09-15 23:40:24.491946
1962,1,Vickie.Vasile@email.com,0,Vickie,12345,4,1.7747960125004307,female,2,Neukolln,Vasile,4,VickieVasile1561,4,89.37795435680255,0,1973-10-05 05:44:30.246826
1963,3,Justina.Shively@email.com,2,Justina,12345,3,1.5858349141782921,female,3,Mitte,Shively,0,JustinaShively1709,4,74.45787536718855,4,1997-07-12 09:25:22.211971
1964,2,Michael.Ring@email.com,3,Michael,12345,2,1.8891437545708145,male,3,Kreuzberg,Ring,2,MichaelRing1750,4,85.85046286096446,1,1989-05-07 14:12:42.882773
1965,3,Stephanie.Bowlin@email.com,5,Stephanie,12345,2,1.5241884530304681,female,5,Wilmersdorf,Bowlin,2,StephanieBowlin1248,3,64.80132326487166,5,1963-10-19 18:29:49.834940
1966,1,William.Netzer@email.com,1,William,12345,5,1.7873455789583903,male,3,Wilmersdorf,Netzer,3,WilliamNetzer1874,2,78.5644928460453,3,1954-02-02 09:11:40.184234
1967,3,Gerald.Watson@email.com,2,Gerald,12345,1,1.843733221134141,male,0,Wilmersdorf,Watson,2,GeraldWatson673,1,76.42069881823342,4,1961-12-17 07:54:18.360516
1968,1,Doris.Stewart@email.com,5,Doris,12345,1,1.6910421127668738,female,3,Tiergarten,Stewart,4,DorisStewart1322,2,63.16250984155523,1,1989-02-16 11:09:25.322368
1969,2,Craig.Dubiel@email.com,2,Craig,12345,2,1.6764516925710853,male,3,Wilmersdorf,Dubiel,4,CraigDubiel1832,3,63.37231373890649,2,1970-10-11 12:59:07.421599
1970,2,Robert.Clark@email.com,4,Robert,12345,5,1.9303633755229392,male,1,Prenzlauer Berg,Clark,1,RobertClark1624,3,78.92904437426098,3,1953-03-19 03:44:39.323141
1971,2,Helen.Yard@email.com,3,Helen,12345,5,1.8280092127872585,female,0,Tiergarten,Yard,4,HelenYard1335,1,97.39326612877183,2,1960-02-04 14:19:01.375162
1972,1,Larry.Albrecht@email.com,4,Larry,12345,2,1.7792917197343063,male,2,Tempelhof,Albrecht,4,LarryAlbrecht1974,0,85.68183584043875,3,1973-04-11 22:26:46.195044
1973,3,Raul.Dozier@email.com,5,Raul,12345,2,1.9181159741984741,male,5,Prenzlauer Berg,Dozier,0,RaulDozier1558,0,103.63498784507013,5,1976-12-02 00:57:20.673364
1974,1,William.Dewan@email.com,5,William,12345,2,1.7221168709190402,male,2,Wilmersdorf,Dewan,1,WilliamDewan1659,5,68.8793989085096,5,1976-03-20 23:44:59.621699
1975,2,Orpha.Shipp@email.com,2,Orpha,12345,5,1.7419363297286854,female,5,Kreuzberg,Shipp,1,OrphaShipp780,3,67.46051433614547,0,1995-02-24 02:35:37.469423
1976,4,Sheila.Darden@email.com,2,Sheila,12345,5,1.67144575296306,female,5,Schoneberg,Darden,2,SheilaDarden2,3,70.5650802492695,4,2000-04-17 09:59:14.750738
1977,2,Thomas.Dacus@email.com,0,Thomas,12345,3,1.817344772417543,male,3,Friedrichshain,Dacus,0,ThomasDacus1709,3,89.5281146930223,3,1958-06-15 10:39:36.482248
1978,2,Sylvia.Jackson@email.com,2,Sylvia,12345,3,1.6386210939392207,female,2,Kreuzberg,Jackson,2,SylviaJackson1444,4,60.101008792159035,4,1961-06-28 04:34:17.409718
1979,3,Georgia.Shoemaker@email.com,4,Georgia,12345,5,1.4475554202940324,female,0,Schoneberg,Shoemaker,4,GeorgiaShoemaker360,2,45.26493829418361,0,1950-05-02 07:42:30.710807
1980,4,Herbert.Garcia@email.com,4,Herbert,12345,3,1.7323902080380202,male,0,Schoneberg,Garcia,3,HerbertGarcia1639,5,82.92276595950439,1,1974-11-15 09:20:09.761381
1981,4,Joyce.Barber@email.com,2,Joyce,12345,2,1.6970079002605345,female,4,Tiergarten,Barber,0,JoyceBarber480,4,75.71892231196196,2,2000-02-27 18:03:41.607411
1982,3,Michael.Gant@email.com,2,Michael,12345,5,1.7628101696435896,male,5,Moabit,Gant,5,MichaelGant1513,2,95.60645003197217,5,1970-06-25 10:45:55.861724
1983,2,Dannie.Chick@email.com,1,Dannie,12345,2,1.7918882091553001,female,2,Neukolln,Chick,3,DannieChick273,4,83.19432723020743,1,1951-07-29 10:45:43.293669
1984,5,Cedric.Clay@email.com,3,Cedric,12345,5,1.6554757496459223,male,0,Tempelhof,Clay,1,CedricClay1639,3,70.9266400854491,3,1950-07-17 03:44:51.535484
1985,0,Robert.Tozier@email.com,4,Robert,12345,0,1.939639981003491,male,4,Wilmersdorf,Tozier,1,RobertTozier1394,2,104.48035276734012,4,2002-11-30 22:31:33.787514
1986,3,Russell.Sitar@email.com,1,Russell,12345,4,1.803299854431851,male,1,Kreuzberg,Sitar,5,RussellSitar1827,3,77.7023304039807,4,1958-04-07 21:45:28.119147
1987,4,April.Ferguson@email.com,2,April,12345,1,1.6997991615599777,female,4,Friedrichshain,Ferguson,2,AprilFerguson799,4,73.66653358936013,2,1989-10-12 17:31:54.784584
1988,2,Alice.Haines@email.com,2,Alice,12345,5,1.7543807387603976,female,0,Tempelhof,Haines,5,AliceHaines475,1,70.83724430068419,0,1986-03-02 21:42:16.802969
1989,4,Philip.Mcghee@email.com,5,Philip,12345,2,1.6872190513785028,male,1,Moabit,Mcghee,5,PhilipMcghee280,0,76.34810935287847,5,1979-02-04 12:42:25.984327
1990,0,Connie.Garcia@email.com,5,Connie,12345,3,1.6392978807301668,female,2,Wilmersdorf,Garcia,5,ConnieGarcia178,0,68.91939286107366,3,1955-04-27 11:16:10.646235
1991,4,Robert.Ayala@email.com,0,Robert,12345,4,1.9193959425908844,male,3,Mitte,Ayala,5,RobertAyala1904,5,104.39563956995094,1,1965-04-05 02:23:03.984273
1992,2,Daniel.Ginter@email.com,2,Daniel,12345,0,1.757413819923665,male,2,Kreuzberg,Ginter,4,DanielGinter1224,2,81.8031397938124,2,1996-04-16 16:03:30.063306
1993,4,Gary.Rice@email.com,5,Gary,12345,2,1.6237781394174533,male,4,Moabit,Rice,0,GaryRice263,1,67.67588914851834,3,1993-11-11 14:44:25.030777
1994,2,Raymond.Trippi@email.com,5,Raymond,12345,3,1.9491897728037515,male,4,Kreuzberg,Trippi,0,RaymondTrippi157,5,103.94000354421266,0,1956-11-13 07:42:20.769306
1995,5,Jacqueline.Davis@email.com,2,Jacqueline,12345,1,1.8215722497552633,female,0,Friedrichshain,Davis,5,JacquelineDavis1756,3,83.41131096125804,4,1984-06-12 22:54:59.341885
1996,3,Michelle.Jernigan@email.com,4,Michelle,12345,4,1.816938362467882,female,2,Kreuzberg,Jernigan,4,MichelleJernigan181,3,90.6853149826068,4,1990-12-13 02:21:49.872605
1997,4,Jamie.Barnes@email.com,1,Jamie,12345,3,1.6456698205579625,female,1,Kreuzberg,Barnes,0,JamieBarnes1796,3,70.46473946656454,2,1975-11-29 13:05:02.789806
1998,3,James.Harris@email.com,0,James,12345,0,1.5057251655384682,male,0,Wilmersdorf,Harris,1,JamesHarris1075,3,50.18728876908291,4,1961-02-02 15:28:19.337573
1999,4,Catherine.Bryant@email.com,3,Catherine,12345,1,1.7862113421685883,female,3,Charlottenburg,Bryant,2,CatherineBryant859,4,80.45937575171081,0,1967-07-22 23:49:34.908303
2000,3,Charles.Fitzgerald@email.com,5,Charles,12345,3,1.8271145779849112,male,5,Charlottenburg,Fitzgerald,3,CharlesFitzgerald1934,1,80.42575941879649,4,1999-05-09 10:26:39.625592
2001,2,Donald.Forrest@email.com,2,Donald,12345,3,1.872129541617584,male,0,Friedrichshain,Forrest,0,DonaldForrest1524,1,91.91197727587955,3,1983-05-02 01:46:39.347407
2002,3,Stanley.Escobar@email.com,2,Stanley,12345,0,2.0813217279196756,male,2,Prenzlauer Berg,Escobar,1,StanleyEscobar321,4,122.20057690221451,5,1951-11-10 22:29:08.101593
2003,0,Alexandra.Collett@email.com,1,Alexandra,12345,2,1.7790377924634035,female,2,Neukolln,Collett,4,AlexandraCollett25,5,72.59836144684077,1,1958-07-09 07:33:34.025152
2004,2,Weldon.George@email.com,3,Weldon,12345,4,1.7570139254606871,male,0,Mitte,George,2,WeldonGeorge650,4,67.05237346065707,4,1957-06-01 14:05:33.669661
2005,5,Jo.Gonsoulin@email.com,2,Jo,12345,5,1.6199220607439486,female,0,Moabit,Gonsoulin,3,JoGonsoulin1704,2,63.55453417102302,2,1959-10-28 06:19:50.249419
2006,0,Manuel.Helmus@email.com,1,Manuel,12345,5,1.9119211515334382,male,1,Friedrichshain,Helmus,2,ManuelHelmus1381,0,86.97838004326434,1,1971-12-11 18:38:31.136276
2007,2,Gladys.Johnson@email.com,0,Gladys,12345,4,1.6826711242876458,female,1,Kreuzberg,Johnson,4,GladysJohnson1670,2,64.95254975482759,4,1970-01-31 18:53:11.935395
2008,1,Maria.Laschinger@email.com,5,Maria,12345,0,1.6457226952874962,female,5,Moabit,Laschinger,5,MariaLaschinger571,4,58.806120692665836,3,1965-10-08 13:22:45.923521
2009,2,Theresa.Millard@email.com,4,Theresa,12345,5,1.6208045909960422,female,5,Moabit,Millard,0,TheresaMillard988,0,58.155508483434794,0,1984-03-20 11:39:14.820210
2010,3,Gregory.Robbins@email.com,5,Gregory,12345,2,1.592737875582644,male,4,Wilmersdorf,Robbins,2,GregoryRobbins1708,1,66.2372596085679,5,1954-05-19 08:28:24.827173
2011,0,Jessie.Berardino@email.com,3,Jessie,12345,2,1.6742801887438554,female,3,Mitte,Berardino,2,JessieBerardino1992,3,69.477170824352,3,1964-03-05 07:27:49.719094
2012,1,Betty.Smith@email.com,2,Betty,12345,4,1.6309502651823502,female,0,Kreuzberg,Smith,2,BettySmith1812,2,55.44604890027852,4,1978-11-29 04:22:25.489761
2013,0,Norma.Gardiner@email.com,4,Norma,12345,3,1.5907690732680348,female,3,Mitte,Gardiner,1,NormaGardiner490,3,66.40192564827308,4,1961-05-07 09:23:39.296707
2014,3,Sean.Carnevale@email.com,2,Sean,12345,1,1.6356164610627661,male,3,Neukolln,Carnevale,2,SeanCarnevale1084,5,74.72893699793676,4,1983-03-17 17:53:39.826166
2015,3,Steve.Allison@email.com,0,Steve,12345,0,1.5669479377735758,male,5,Schoneberg,Allison,4,SteveAllison1533,5,63.15232486544402,5,1965-06-07 15:33:42.801650
2016,1,Shannon.Shaw@email.com,5,Shannon,12345,0,1.7281091451572266,male,3,Kreuzberg,Shaw,0,ShannonShaw839,5,73.16839632575909,1,1995-08-26 10:23:44.799158
2017,3,Mitchell.Taylor@email.com,0,Mitchell,12345,5,1.8805334607214519,male,5,Friedrichshain,Taylor,3,MitchellTaylor1255,5,89.89837251904211,1,1993-05-16 05:48:13.549795
2018,5,Jessica.Oubre@email.com,5,Jessica,12345,4,1.6099326340350675,female,2,Kreuzberg,Oubre,2,JessicaOubre897,2,64.88802245320727,2,1966-07-05 22:12:17.234318
2019,5,Beverly.Pettigrew@email.com,4,Beverly,12345,4,1.7510728741515582,female,1,Schoneberg,Pettigrew,5,BeverlyPettigrew1710,1,80.15471919868388,5,1965-09-12 16:00:07.969040
2020,1,Nancy.Bakerville@email.com,4,Nancy,12345,1,1.6032254890544215,female,0,Tempelhof,Bakerville,4,NancyBakerville1046,1,71.05401829146366,0,1956-12-15 20:21:46.345755
2021,1,Stephanie.Burns@email.com,2,Stephanie,12345,4,1.7300316117630528,female,1,Prenzlauer Berg,Burns,1,StephanieBurns676,0,56.64875278765456,3,1964-11-07 10:47:13.754979
2022,1,Lupe.Lindsey@email.com,5,Lupe,12345,4,1.640668404825024,female,4,Mitte,Lindsey,1,LupeLindsey1787,3,62.69722670872097,2,1969-06-07 16:30:26.289377
2023,5,James.Knox@email.com,0,James,12345,2,1.809148222790039,male,4,Prenzlauer Berg,Knox,1,JamesKnox1322,0,86.0911622792285,5,1955-05-18 00:28:31.649914
2024,0,Johnny.Feaster@email.com,2,Johnny,12345,5,1.7202828668120849,male,4,Kreuzberg,Feaster,0,JohnnyFeaster390,4,81.69370159853786,3,1991-12-05 07:35:31.894189
2025,5,Patricia.Cochrane@email.com,5,Patricia,12345,3,1.7475655724796664,female,2,Friedrichshain,Cochrane,5,PatriciaCochrane1829,0,76.15227648039598,3,1984-04-21 03:13:34.080676
2026,3,Todd.Koons@email.com,5,Todd,12345,3,1.9098642047781524,male,5,Prenzlauer Berg,Koons,1,ToddKoons1418,0,75.15997387914634,3,1992-10-06 08:17:29.974594
2027,2,Kenneth.Ferko@email.com,0,Kenneth,12345,0,1.6675273093456568,male,2,Tiergarten,Ferko,4,KennethFerko807,5,69.52074413440133,3,1970-08-23 17:13:39.144552
2028,5,Jason.Hayes@email.com,2,Jason,12345,3,1.5065007552297836,male,2,Moabit,Hayes,0,JasonHayes1625,2,56.45876272307444,2,1997-11-01 19:54:21.396109
2029,5,Jean.Cooley@email.com,5,Jean,12345,2,1.6655167266658866,female,4,Moabit,Cooley,1,JeanCooley1215,2,60.98916567621765,4,1990-03-09 03:40:15.731383
2030,3,Charles.Davis@email.com,4,Charles,12345,1,1.6123725814359524,male,1,Kreuzberg,Davis,0,CharlesDavis729,5,71.258199076571,0,1993-01-18 04:08:53.900221
2031,0,Leticia.Lamb@email.com,2,Leticia,12345,1,1.7241190394536512,female,4,Kreuzberg,Lamb,5,LeticiaLamb245,4,81.18102226121482,5,1990-02-02 09:22:42.156314
2032,0,Jennifer.Clements@email.com,1,Jennifer,12345,2,1.7529493752721024,female,5,Mitte,Clements,3,JenniferClements675,3,86.79762778700956,5,1958-10-29 08:13:48.146614
2033,3,Maria.Connolly@email.com,0,Maria,12345,0,1.7890880410542336,female,3,Wilmersdorf,Connolly,3,MariaConnolly1829,4,84.87067372841834,1,1972-03-19 09:40:22.526670
2034,3,Robert.Moyer@email.com,3,Robert,12345,5,1.7914253820213843,male,3,Prenzlauer Berg,Moyer,1,RobertMoyer65,1,83.2396998008589,3,1961-02-21 19:45:10.056115
2035,5,Anthony.Mompoint@email.com,2,Anthony,12345,2,1.8882343839710618,male,2,Friedrichshain,Mompoint,4,AnthonyMompoint1978,4,97.27442076263029,4,1972-06-07 19:35:53.966371
2036,2,Willie.Hudson@email.com,1,Willie,12345,0,1.8022301840338213,male,3,Prenzlauer Berg,Hudson,3,WillieHudson565,1,72.93477896803003,2,1951-05-10 12:27:08.870939
2037,5,William.Burton@email.com,0,William,12345,5,1.9017867177740457,male,2,Wilmersdorf,Burton,1,WilliamBurton829,1,102.6055714980477,5,1977-06-19 22:06:35.148742
2038,2,Linda.Ulibarri@email.com,4,Linda,12345,5,1.5656168701977866,female,5,Prenzlauer Berg,Ulibarri,0,LindaUlibarri1078,2,58.28226788128154,5,1955-05-12 00:37:10.071505
2039,3,William.Thompson@email.com,4,William,12345,1,1.7375400656954614,male,1,Charlottenburg,Thompson,2,WilliamThompson1176,1,85.63853246529793,5,1954-04-09 01:09:32.727104
2040,2,Ramon.Vigil@email.com,0,Ramon,12345,3,1.756505782738531,male,1,Mitte,Vigil,3,RamonVigil1755,5,75.02169903422775,3,1961-08-04 22:09:46.363832
2041,3,David.Wolfe@email.com,4,David,12345,2,1.8891121930174455,male,0,Wilmersdorf,Wolfe,4,DavidWolfe382,3,79.86610132226669,1,2000-09-22 14:21:29.491427
2042,4,Marquerite.Campbell@email.com,4,Marquerite,12345,1,1.6601812336466033,female,2,Moabit,Campbell,2,MarqueriteCampbell431,4,95.06091128535228,0,1950-06-05 20:08:49.339199
2043,2,Susan.Hussain@email.com,1,Susan,12345,5,1.6623985618667638,female,3,Friedrichshain,Hussain,4,SusanHussain908,5,70.01039940539198,2,1983-05-01 00:15:30.904458
2044,4,Lashawn.Henry@email.com,0,Lashawn,12345,3,1.5929394705522362,female,1,Kreuzberg,Henry,3,LashawnHenry202,2,63.154780811521135,3,1957-04-24 09:17:38.875835
2045,1,Christine.Sanchez@email.com,0,Christine,12345,1,1.6079745041949096,female,2,Tempelhof,Sanchez,3,ChristineSanchez984,2,77.25458916567176,0,1986-09-05 09:22:13.721268
2046,1,Paul.Shirley@email.com,1,Paul,12345,3,1.9215932336521417,male,4,Friedrichshain,Shirley,4,PaulShirley1100,5,81.7914939772038,4,2002-10-01 15:15:51.086358
2047,5,Shirley.Stroupe@email.com,5,Shirley,12345,3,1.6869080250952293,female,1,Charlottenburg,Stroupe,1,ShirleyStroupe1817,2,67.57816695404438,1,1953-04-20 05:05:52.501048
2048,3,Dorothea.Adamson@email.com,3,Dorothea,12345,5,1.7461513856517048,female,0,Tempelhof,Adamson,5,DorotheaAdamson37,0,69.85160523799918,5,1959-04-03 04:09:51.724228
2049,1,Gloria.May@email.com,0,Gloria,12345,2,1.6907829866851527,female,4,Kreuzberg,May,5,GloriaMay80,3,68.51007761275542,1,1965-04-15 10:38:00.220637
2050,0,Benjamin.Burton@email.com,1,Benjamin,12345,0,1.8520524020206897,male,5,Kreuzberg,Burton,5,BenjaminBurton1791,4,72.71767694285153,5,1958-12-18 17:48:22.111807
2051,5,Thelma.Licursi@email.com,5,Thelma,12345,3,1.6806631751230274,female,0,Tiergarten,Licursi,4,ThelmaLicursi376,4,69.06329985177638,4,1992-03-09 19:27:31.299727
2052,2,Heidi.Hendricks@email.com,3,Heidi,12345,0,1.7729427972526393,female,4,Mitte,Hendricks,3,HeidiHendricks1155,2,77.5234842935332,5,1958-03-11 02:28:18.792570
2053,3,Cynthia.Mulcahy@email.com,4,Cynthia,12345,0,1.6267647851162421,female,2,Schoneberg,Mulcahy,0,CynthiaMulcahy3,5,60.965143843926526,0,2002-09-06 07:50:26.043056
2054,2,Rita.Carter@email.com,5,Rita,12345,1,1.7764569688654361,female,2,Moabit,Carter,3,RitaCarter268,5,77.47630977408618,2,1983-02-21 07:26:36.503470
2055,4,Catherine.Hockett@email.com,0,Catherine,12345,5,1.6129260989045184,female,2,Charlottenburg,Hockett,4,CatherineHockett122,4,68.6702696141289,0,1995-02-03 06:48:14.770600
2056,0,Vera.Doyle@email.com,1,Vera,12345,3,1.5025645014936733,female,0,Mitte,Doyle,0,VeraDoyle1505,0,57.9507250556281,3,1952-05-11 16:05:58.712665
2057,5,Christopher.Webster@email.com,1,Christopher,12345,4,1.8439657227904862,male,2,Moabit,Webster,5,ChristopherWebster840,3,72.13210258474338,0,1990-01-31 15:42:03.880444
2058,4,Jamie.Maupin@email.com,1,Jamie,12345,4,1.7612358374345953,female,0,Prenzlauer Berg,Maupin,1,JamieMaupin654,0,82.40014159459224,1,1990-08-01 11:37:18.638818
2059,1,Marissa.Gregory@email.com,4,Marissa,12345,0,1.6337917672321345,female,2,Prenzlauer Berg,Gregory,4,MarissaGregory10,2,61.556020019431514,0,1962-08-12 07:39:02.291062
2060,4,Renee.Tabor@email.com,1,Renee,12345,5,1.718559597135069,female,5,Tiergarten,Tabor,5,ReneeTabor586,5,83.10278048817469,4,1953-07-06 15:43:23.975692
2061,0,Sharon.Snider@email.com,1,Sharon,12345,2,1.6986025947168126,female,3,Neukolln,Snider,1,SharonSnider1296,5,67.24461587211886,1,1976-01-30 14:34:02.330848
2062,3,Helen.Burgess@email.com,4,Helen,12345,1,1.5952342977337854,female,4,Schoneberg,Burgess,5,HelenBurgess948,0,63.478800720656366,3,1951-02-04 03:13:12.293361
2063,0,Alice.January@email.com,5,Alice,12345,5,1.711718047452596,female,4,Neukolln,January,4,AliceJanuary166,1,83.9418884222505,4,1955-10-27 12:59:51.883288
2064,3,Beth.Anderson@email.com,0,Beth,12345,4,1.7267615994001775,female,0,Prenzlauer Berg,Anderson,1,BethAnderson583,2,82.52502948740744,0,1988-08-06 00:46:19.750820
2065,2,Clotilde.Trent@email.com,5,Clotilde,12345,0,1.6499285815777316,female,2,Charlottenburg,Trent,1,ClotildeTrent703,0,59.02912634346359,4,1995-07-12 01:24:45.323570
2066,5,Sherman.Briseno@email.com,3,Sherman,12345,0,1.8629243866710732,male,2,Kreuzberg,Briseno,3,ShermanBriseno1955,3,68.85447779202282,4,2002-11-27 06:54:17.293678
2067,3,Bobby.Awalt@email.com,5,Bobby,12345,3,1.7835465322458022,male,0,Kreuzberg,Awalt,2,BobbyAwalt1507,0,88.56067192050543,3,1953-07-24 19:48:48.444618
2068,4,Matthew.Rodriguez@email.com,3,Matthew,12345,5,1.8017846921757432,male,5,Wilmersdorf,Rodriguez,4,MatthewRodriguez706,4,90.30693238586966,3,1960-07-28 07:12:11.632421
2069,4,Eric.Lewis@email.com,0,Eric,12345,0,1.7425967605286954,male,2,Tempelhof,Lewis,1,EricLewis596,1,80.74376779362491,5,1955-12-03 16:59:59.007158
2070,2,William.Lane@email.com,1,William,12345,5,1.6338863382978481,male,3,Mitte,Lane,1,WilliamLane541,4,63.956666148571976,0,1951-08-24 09:07:03.637509
2071,3,Carolyn.Simmons@email.com,3,Carolyn,12345,1,1.5844561844274054,female,5,Tempelhof,Simmons,3,CarolynSimmons896,2,70.85566786689505,2,1977-10-14 21:36:58.537967
2072,5,Michael.Carter@email.com,4,Michael,12345,2,1.9106047934099388,male,1,Wilmersdorf,Carter,1,MichaelCarter1552,4,81.17154836753535,5,2002-01-23 23:40:08.093255
2073,3,Juliann.Lujan@email.com,4,Juliann,12345,4,1.623348696735377,female,2,Tempelhof,Lujan,1,JuliannLujan1154,4,52.276926946482135,4,1996-07-13 13:04:14.866450
2074,3,John.Eason@email.com,4,John,12345,0,1.7795973146296362,male,0,Wilmersdorf,Eason,5,JohnEason1128,2,54.42291592259363,4,1957-10-04 11:41:55.472442
2075,2,James.Joosten@email.com,5,James,12345,3,1.851855487704112,male,4,Moabit,Joosten,5,JamesJoosten466,2,99.15459171482922,5,1998-11-04 21:43:55.751680
2076,0,Charles.Hansen@email.com,4,Charles,12345,2,1.7501941004018098,male,1,Tempelhof,Hansen,1,CharlesHansen238,3,70.59577675558961,3,1970-01-01 13:32:17.470673
2077,0,Clayton.Hogan@email.com,0,Clayton,12345,2,1.7570178707896806,male,0,Prenzlauer Berg,Hogan,1,ClaytonHogan184,4,77.03283762621804,2,1985-06-28 17:24:58.025602
2078,0,Thomas.Thomas@email.com,0,Thomas,12345,1,1.7903924809863139,male,5,Friedrichshain,Thomas,0,ThomasThomas693,2,69.63551650227608,3,1984-05-26 16:27:16.268923
2079,3,Robert.Shaw@email.com,3,Robert,12345,4,1.7578263149563957,male,2,Mitte,Shaw,0,RobertShaw1818,2,76.14643713949246,3,1960-12-13 13:00:05.444184
2080,3,Sandra.Bussell@email.com,5,Sandra,12345,2,1.592019057082129,female,0,Tempelhof,Bussell,0,SandraBussell1784,4,67.92857045605098,4,1953-11-26 10:51:30.360466
2081,5,Matthew.Mccray@email.com,1,Matthew,12345,1,1.6567540760201223,male,0,Wilmersdorf,Mccray,2,MatthewMccray266,4,59.04231214189235,5,1999-10-21 00:14:22.853970
2082,5,Loretta.Carter@email.com,5,Loretta,12345,1,1.6707373863318835,female,4,Charlottenburg,Carter,4,LorettaCarter725,0,70.55570081155918,0,1952-09-07 18:45:17.468051
2083,5,Elsie.Martis@email.com,0,Elsie,12345,0,1.5788003776281168,female,3,Mitte,Martis,4,ElsieMartis1026,4,72.9025630815718,1,1982-01-06 22:26:58.011121
2084,5,Gabriel.Kragt@email.com,3,Gabriel,12345,0,1.8443615826804396,male,5,Mitte,Kragt,0,GabrielKragt1994,4,87.5228399407378,5,1977-10-03 00:08:03.767648
